id,alt,choice,income,price,catch
161,boat,0,4583.332,42.772,0.0051
161,charter,1,4583.332,77.772,1.0266
161,pier,0,4583.332,245.31,0.4522
162,beach,0,3749.9999,206.31,0.5333
162,boat,0,3749.9999,35.972,0.2413
162,charter,1,3749.9999,70.972,1.0266
162,pier,0,3749.9999,206.31,0.4522
163,beach,0,2916.6666,64.35,0.2537
163,boat,0,2916.6666,167.31,0.6817
163,charter,1,2916.6666,192.31,2.3014
163,pier,0,2916.6666,64.35,0.1498
164,beach,1,4583.332,42.772,0.0678
164,boat,0,4583.332,104.414,0.1643
164,charter,0,4583.332,133.414,0.5391
164,pier,0,4583.332,42.772,0.0789
165,beach,0,6250.0013,323.31,0.5333
165,boat,0,6250.0013,56.372,0.0361
165,charter,1,6250.0013,91.372,0.4216
165,pier,0,6250.0013,323.31,0.0069
166,beach,1,1249.9998,15.572,0.0678
166,boat,0,1249.9998,38.014,0.1643
166,charter,0,1249.9998,67.014,0.5391
166,pier,0,1249.9998,15.572,0.0789
167,beach,0,2916.6666,71.214,0.0678
167,boat,1,2916.6666,71.214,0.2601
167,charter,0,2916.6666,96.214,0.5391
167,pier,0,2916.6666,71.214,0.0503
168,beach,0,4583.332,104.414,0.0678
168,boat,1,4583.332,94.35,0.0143
168,charter,0,4583.332,123.85,0.0289
168,pier,0,4583.332,104.414,0.0503
169,beach,1,6250.0013,124.35,0.2537
169,boat,0,6250.0013,124.35,0.2339
169,charter,0,6250.0013,142.85,0.6288
169,pier,0,6250.0013,124.35,0.1498
170,beach,0,4583.332,104.414,0.0678
170,boat,0,4583.332,104.414,0.2601
170,charter,1,4583.332,129.414,0.5391
170,pier,0,4583.332,104.414,0.0503
171,beach,0,6250.0013,175.748,0.2537
171,boat,1,6250.0013,175.748,0.0233
171,charter,0,6250.0013,194.248,0.0219
171,pier,0,6250.0013,175.748,0.1498
172,beach,0,5416.6667,335.34,0.5333
172,boat,1,5416.6667,72.9,0.0361
172,charter,0,5416.6667,107.9,0.4216
172,pier,0,5416.6667,335.34,0.0069
173,beach,0,3749.9999,243.34,0.5333
173,boat,0,3749.9999,52.9,0.0156
173,charter,1,3749.9999,87.9,0.0058
173,pier,0,3749.9999,243.34,0.4522
174,beach,1,2083.3332,22.372,0.0678
174,boat,0,2083.3332,54.614,0.1643
174,charter,0,2083.3332,83.614,0.5391
174,pier,0,2083.3332,22.372,0.0789
175,beach,0,3749.9999,206.31,0.5333
175,boat,0,3749.9999,35.972,0.0361
175,charter,1,3749.9999,70.972,0.4216
175,pier,0,3749.9999,206.31,0.0069
176,beach,0,2916.6666,29.172,0.0678
176,boat,0,2916.6666,64.35,0.0897
176,charter,1,2916.6666,99.35,1.0905
176,pier,0,2916.6666,29.172,0.0789
177,beach,0,6250.0013,323.31,0.5333
177,boat,1,6250.0013,56.372,0.0051
177,charter,0,6250.0013,91.372,1.0266
177,pier,0,6250.0013,323.31,0.4522
178,beach,0,3749.9999,35.972,0.0678
178,boat,0,3749.9999,79.35,0.0559
178,charter,1,3749.9999,114.35,0.6456
178,pier,0,3749.9999,35.972,0.0789
179,beach,0,7083.3317,362.31,0.5333
179,boat,1,7083.3317,63.172,0.2413
179,charter,0,7083.3317,98.172,1.0266
179,pier,0,7083.3317,362.31,0.4522
180,beach,0,2916.6666,71.214,0.0678
180,boat,0,2916.6666,64.35,0.1082
180,charter,1,2916.6666,93.85,0.324
180,pier,0,2916.6666,71.214,0.0503
181,beach,1,5416.6667,49.572,0.0678
181,boat,0,5416.6667,121.014,0.1643
181,charter,0,5416.6667,150.014,0.5391
181,pier,0,5416.6667,49.572,0.0789
182,beach,0,2916.6666,151.008,0.5333
182,boat,0,2916.6666,32.604,0.2413
182,charter,1,2916.6666,67.604,1.0266
182,pier,0,2916.6666,151.008,0.4522
183,beach,0,3749.9999,186.208,0.5333
183,boat,0,3749.9999,40.204,0.2413
183,charter,1,3749.9999,75.204,1.0266
183,pier,0,3749.9999,186.208,0.4522
184,beach,0,1249.9998,92.058,0.5333
184,boat,1,1249.9998,26.106,0.0361
184,charter,0,1249.9998,61.106,0.4216
184,pier,0,1249.9998,92.058,0.0069
185,beach,0,2083.3332,37.506,0.0678
185,boat,1,2083.3332,57.904,0.0014
185,charter,0,2083.3332,86.904,0.0029
185,pier,0,2083.3332,37.506,0.0789
186,beach,0,2083.3332,132.258,0.5333
186,boat,0,2083.3332,37.506,0.2413
186,charter,1,2083.3332,72.506,1.0266
186,pier,0,2083.3332,132.258,0.4522
187,beach,0,4583.332,252.858,0.5333
187,boat,0,4583.332,71.706,0.0361
187,charter,1,4583.332,106.706,0.4216
187,pier,0,4583.332,252.858,0.0069
188,beach,0,4583.332,252.858,0.5333
188,boat,1,4583.332,71.706,0.0361
188,charter,0,4583.332,106.706,0.4216
188,pier,0,4583.332,252.858,0.0069
189,beach,1,3749.9999,34.914,0.2537
189,boat,0,3749.9999,34.914,0.2339
189,charter,0,3749.9999,53.414,0.6288
189,pier,0,3749.9999,34.914,0.1498
190,beach,0,6250.0013,63.004,0.0678
190,boat,0,6250.0013,92.848,0.0102
190,charter,1,6250.0013,127.848,0.0209
190,pier,0,6250.0013,63.004,0.0789
191,beach,0,9583.3357,137.648,0.1049
191,boat,0,9583.3357,93.404,0.0613
191,charter,1,9583.3357,117.404,0.3087
191,pier,0,9583.3357,137.648,0.0079
192,beach,0,4583.332,221.408,0.5333
192,boat,0,4583.332,47.804,0.0051
192,charter,1,4583.332,82.804,1.0266
192,pier,0,4583.332,221.408,0.4522
193,beach,0,3749.9999,206.31,0.5333
193,boat,1,3749.9999,35.972,0.1665
193,charter,0,3749.9999,70.972,0.3975
193,pier,0,3749.9999,206.31,0.4522
194,beach,0,2083.3332,21.714,0.2537
194,boat,0,2083.3332,21.714,0.2339
194,charter,0,2083.3332,40.214,0.6288
194,pier,1,2083.3332,21.714,0.1498
195,beach,0,1249.9998,10.534,0.0678
195,boat,0,1249.9998,15.114,0.0102
195,charter,1,1249.9998,50.114,0.0209
195,pier,0,1249.9998,10.534,0.0789
196,beach,0,3749.9999,206.31,0.5333
196,boat,0,3749.9999,35.972,0.2413
196,charter,1,3749.9999,70.972,1.0266
196,pier,0,3749.9999,206.31,0.4522
197,beach,0,4583.332,252.858,0.5333
197,boat,0,4583.332,71.706,0.1665
197,charter,1,4583.332,106.706,0.3975
197,pier,0,4583.332,252.858,0.4522
198,beach,0,2916.6666,75.504,0.0678
198,boat,0,2916.6666,75.504,0.2601
198,charter,0,2916.6666,100.504,0.5391
198,pier,1,2916.6666,75.504,0.0503
199,beach,0,1249.9998,26.106,0.0678
199,boat,0,1249.9998,37.098,0.0108
199,charter,1,1249.9998,72.098,0.2377
199,pier,0,1249.9998,26.106,0.0025
200,beach,0,416.66668,22.704,0.0678
200,boat,0,416.66668,20.898,0.0016
200,charter,1,416.66668,50.398,0.1176
200,pier,0,416.66668,22.704,0.0503
201,beach,0,4583.332,71.706,0.0678
201,boat,1,4583.332,101.898,0.0559
201,charter,0,4583.332,136.898,0.6456
201,pier,0,4583.332,71.706,0.0789
202,beach,1,7916.6663,117.306,0.0678
202,boat,0,7916.6663,181.104,0.1643
202,charter,0,7916.6663,210.104,0.5391
202,pier,0,7916.6663,117.306,0.0789
203,beach,0,8750.001,453.858,0.5333
203,boat,0,8750.001,128.706,0.0361
203,charter,1,8750.001,163.706,0.4216
203,pier,0,8750.001,453.858,0.0069
204,beach,0,1249.9998,26.106,0.0678
204,boat,0,1249.9998,40.304,0.0499
204,charter,0,1249.9998,69.304,0.2421
204,pier,1,1249.9998,26.106,0.0025
205,beach,0,2083.3332,132.258,0.5333
205,boat,0,2083.3332,37.506,0.2413
205,charter,1,2083.3332,72.506,1.0266
205,pier,0,2083.3332,132.258,0.4522
206,beach,0,2916.6666,69.498,0.2537
206,boat,1,2916.6666,69.498,0.2339
206,charter,0,2916.6666,87.998,0.6288
206,pier,0,2916.6666,69.498,0.1498
207,beach,0,2916.6666,69.498,0.1049
207,boat,1,2916.6666,48.906,0.0023
207,charter,0,2916.6666,72.906,0.0046
207,pier,0,2916.6666,69.498,0.0451
208,beach,0,4583.332,70.448,0.1049
208,boat,1,4583.332,47.804,0.1574
208,charter,0,4583.332,71.804,0.4671
208,pier,0,4583.332,70.448,0.0451
209,beach,0,5416.6667,116.64,0.0678
209,boat,0,5416.6667,116.64,0.0276
209,charter,1,5416.6667,141.64,0.0029
209,pier,0,5416.6667,116.64,0.0503
210,beach,0,4583.332,47.804,0.0678
210,boat,0,4583.332,100.64,0.0014
210,charter,0,4583.332,129.64,0.0029
210,pier,1,4583.332,47.804,0.0789
211,beach,0,1249.9998,80.608,0.5333
211,boat,0,1249.9998,17.404,0.2413
211,charter,1,1249.9998,52.404,1.0266
211,pier,0,1249.9998,80.608,0.4522
212,beach,0,7916.6663,115.248,0.2537
212,boat,0,7916.6663,362.208,0.6817
212,charter,1,7916.6663,387.208,2.3014
212,pier,0,7916.6663,115.248,0.1498
213,beach,0,6250.0013,291.808,0.5333
213,boat,0,6250.0013,63.004,0.0156
213,charter,1,6250.0013,98.004,0.0058
213,pier,0,6250.0013,291.808,0.4522
214,beach,0,2916.6666,32.604,0.0678
214,boat,0,2916.6666,68.64,0.1643
214,charter,0,2916.6666,97.64,0.5391
214,pier,1,2916.6666,32.604,0.0789
215,beach,0,1249.9998,36.64,0.0678
215,boat,0,1249.9998,36.64,0.1491
215,charter,1,1249.9998,61.64,0.2421
215,pier,0,1249.9998,36.64,0.0052
216,beach,0,416.66668,39.474,0.5333
216,boat,0,416.66668,5.934,0.2413
216,charter,1,416.66668,40.934,1.0266
216,pier,0,416.66668,39.474,0.4522
217,beach,1,12499.998,120.004,0.0678
217,boat,0,12499.998,252.64,0.1643
217,charter,0,12499.998,281.64,0.5391
217,pier,0,12499.998,120.004,0.0789
218,beach,0,2083.3332,100.674,0.5333
218,boat,0,2083.3332,15.134,0.0156
218,charter,1,2083.3332,50.134,0.0058
218,pier,0,2083.3332,100.674,0.4522
219,beach,0,5416.6667,223.074,0.5333
219,boat,0,5416.6667,33.534,0.0156
219,charter,1,5416.6667,68.534,0.0058
219,pier,0,5416.6667,223.074,0.4522
220,beach,0,3749.9999,161.874,0.5333
220,boat,0,3749.9999,24.334,0.0156
220,charter,1,3749.9999,59.334,0.0058
220,pier,0,3749.9999,161.874,0.4522
221,beach,0,8750.001,453.858,0.5333
221,boat,0,8750.001,128.706,0.2413
221,charter,1,8750.001,163.706,1.0266
221,pier,0,8750.001,453.858,0.4522
222,beach,0,4583.332,252.858,0.5333
222,boat,0,4583.332,71.706,0.0156
222,charter,1,4583.332,106.706,0.0058
222,pier,0,4583.332,252.858,0.4522
223,beach,0,12499.998,255.798,0.1049
223,boat,1,12499.998,180.006,0.1574
223,charter,0,12499.998,204.006,0.4671
223,pier,0,12499.998,255.798,0.0451
224,beach,0,4583.332,71.706,0.0678
224,boat,0,4583.332,110.704,0.0971
224,charter,1,4583.332,139.704,0.1648
224,pier,0,4583.332,71.706,0.0789
225,beach,0,1249.9998,92.058,0.5333
225,boat,1,1249.9998,26.106,0.2413
225,charter,0,1249.9998,61.106,1.0266
225,pier,0,1249.9998,92.058,0.4522
226,beach,0,5416.6667,81.648,0.1049
226,boat,0,5416.6667,55.404,0.1574
226,charter,1,5416.6667,79.404,0.4671
226,pier,0,5416.6667,81.648,0.0451
227,beach,0,4583.332,47.804,0.0678
227,boat,0,4583.332,100.64,0.0014
227,charter,0,4583.332,129.64,0.0029
227,pier,1,4583.332,47.804,0.0789
228,beach,0,4583.332,221.408,0.5333
228,boat,0,4583.332,47.804,0.0361
228,charter,1,4583.332,82.804,0.4216
228,pier,0,4583.332,221.408,0.0069
229,beach,0,1249.9998,10.534,0.0678
229,boat,0,1249.9998,15.114,0.0102
229,charter,1,1249.9998,50.114,0.0209
229,pier,0,1249.9998,10.534,0.0789
230,beach,0,2083.3332,5.922,0.0678
230,boat,0,2083.3332,5.922,0.2601
230,charter,0,2083.3332,30.922,0.5391
230,pier,1,2083.3332,5.922,0.0503
231,beach,0,4583.332,11.322,0.0678
231,boat,0,4583.332,11.322,0.0276
231,charter,0,4583.332,36.322,0.0029
231,pier,1,4583.332,11.322,0.0503
232,beach,0,4583.332,6.29,0.0678
232,boat,0,4583.332,6.29,0.1643
232,charter,0,4583.332,35.29,0.5391
232,pier,1,4583.332,6.29,0.0789
233,beach,0,3749.9999,17.986,0.0678
233,boat,1,3749.9999,17.986,0.0014
233,charter,0,3749.9999,46.986,0.0029
233,pier,0,3749.9999,17.986,0.0789
234,beach,0,3749.9999,17.986,0.0678
234,boat,0,3749.9999,17.986,0.023
234,charter,1,3749.9999,42.986,0.1648
234,pier,0,3749.9999,17.986,0.0503
235,beach,0,3749.9999,17.986,0.0678
235,boat,0,3749.9999,17.986,0.1643
235,charter,1,3749.9999,46.986,0.5391
235,pier,0,3749.9999,17.986,0.0789
236,beach,0,10416.666,45.186,0.0678
236,boat,1,10416.666,45.186,0.2601
236,charter,0,10416.666,70.186,0.5391
236,pier,0,10416.666,45.186,0.0503
237,beach,1,4583.332,21.386,0.0678
237,boat,0,4583.332,21.386,0.1491
237,charter,0,4583.332,46.386,0.2421
237,pier,0,4583.332,21.386,0.0052
238,beach,1,3749.9999,9.522,0.0678
238,boat,0,3749.9999,9.522,0.2601
238,charter,0,3749.9999,34.522,0.5391
238,pier,0,3749.9999,9.522,0.0503
239,beach,0,3749.9999,316.342,0.5333
239,boat,1,3749.9999,51.842,0.2413
239,charter,0,3749.9999,86.842,1.0266
239,pier,0,3749.9999,316.342,0.4522
240,beach,0,2083.3332,32.242,0.0678
240,boat,1,2083.3332,5.922,0.0014
240,charter,0,2083.3332,34.922,0.0029
240,pier,0,2083.3332,32.242,0.0789
241,beach,0,3749.9999,9.522,0.0678
241,boat,0,3749.9999,9.522,0.0276
241,charter,0,3749.9999,34.522,0.0029
241,pier,1,3749.9999,9.522,0.0503
242,beach,0,4583.332,11.322,0.0678
242,boat,1,4583.332,11.322,0.0276
242,charter,0,4583.332,36.322,0.0029
242,pier,0,4583.332,11.322,0.0503
243,beach,1,3749.9999,9.522,0.0678
243,boat,0,3749.9999,9.522,0.0276
243,charter,0,3749.9999,34.522,0.0029
243,pier,0,3749.9999,9.522,0.0503
244,beach,1,5416.6667,71.442,0.0678
244,boat,0,5416.6667,13.122,0.1643
244,charter,0,5416.6667,42.122,0.5391
244,pier,0,5416.6667,71.442,0.0789
245,beach,0,5416.6667,14.58,0.0678
245,boat,1,5416.6667,14.58,0.2601
245,charter,0,5416.6667,39.58,0.5391
245,pier,0,5416.6667,14.58,0.0503
246,beach,0,2916.6666,8.58,0.0678
246,boat,0,2916.6666,8.58,0.1491
246,charter,1,2916.6666,33.58,0.2421
246,pier,0,2916.6666,8.58,0.0052
247,beach,0,4583.332,56.61,0.0678
247,boat,0,4583.332,12.58,0.0499
247,charter,1,4583.332,41.58,0.2421
247,pier,0,4583.332,56.61,0.0025
248,beach,0,7083.3317,18.58,0.0678
248,boat,0,7083.3317,18.58,0.2601
248,charter,1,7083.3317,43.58,0.5391
248,pier,0,7083.3317,18.58,0.0503
249,beach,0,2916.6666,8.58,0.0678
249,boat,0,2916.6666,8.58,0.2601
249,charter,0,2916.6666,33.58,0.5391
249,pier,1,2916.6666,8.58,0.0503
250,beach,0,8750.001,359.022,0.2537
250,boat,1,8750.001,666.11,0.0531
250,charter,0,8750.001,691.11,0.0052
250,pier,0,8750.001,359.022,0.1498
251,beach,0,2083.3332,29.61,0.0678
251,boat,0,2083.3332,6.58,0.0499
251,charter,1,2083.3332,35.58,0.2421
251,pier,0,2083.3332,29.61,0.0025
252,beach,0,1249.9998,135.11,0.5333
252,boat,1,1249.9998,20.61,0.2413
252,charter,0,1249.9998,55.61,1.0266
252,pier,0,1249.9998,135.11,0.4522
253,beach,0,1249.9998,4.58,0.0678
253,boat,0,1249.9998,4.58,0.023
253,charter,1,1249.9998,29.58,0.1648
253,pier,0,1249.9998,4.58,0.0503
254,beach,0,2083.3332,6.58,0.0678
254,boat,1,2083.3332,6.58,0.0031
254,charter,0,2083.3332,31.58,0.0041
254,pier,0,2083.3332,6.58,0.0503
255,beach,0,7083.3317,31.586,0.0678
255,boat,1,7083.3317,31.586,0.1491
255,charter,0,7083.3317,56.586,0.2421
255,pier,0,7083.3317,31.586,0.0052
256,beach,0,5416.6667,24.786,0.0678
256,boat,0,5416.6667,24.786,0.1491
256,charter,1,5416.6667,49.786,0.2421
256,pier,0,5416.6667,24.786,0.0052
257,beach,0,2083.3332,13.818,0.0678
257,boat,0,2083.3332,13.818,0.0499
257,charter,0,2083.3332,42.818,0.2421
257,pier,1,2083.3332,13.818,0.0025
258,beach,0,5416.6667,30.618,0.0678
258,boat,0,5416.6667,30.618,0.1643
258,charter,1,5416.6667,59.618,0.5391
258,pier,0,5416.6667,30.618,0.0789
259,beach,0,2916.6666,214.5,0.5333
259,boat,1,2916.6666,4.29,0.0051
259,charter,0,2916.6666,39.29,1.0266
259,pier,0,2916.6666,214.5,0.4522
260,beach,0,3749.9999,264.5,0.5333
260,boat,1,3749.9999,5.29,0.0156
260,charter,0,3749.9999,40.29,0.0058
260,pier,0,3749.9999,264.5,0.4522
261,beach,0,2916.6666,4.29,0.0678
261,boat,0,2916.6666,4.29,0.0971
261,charter,1,2916.6666,33.29,0.1648
261,pier,0,2916.6666,4.29,0.0789
262,beach,1,1249.9998,4.122,0.0678
262,boat,0,1249.9998,4.122,0.2601
262,charter,0,1249.9998,29.122,0.5391
262,pier,0,1249.9998,4.122,0.0503
263,beach,0,2083.3332,5.922,0.0678
263,boat,0,2083.3332,5.922,0.0276
263,charter,0,2083.3332,30.922,0.0029
263,pier,1,2083.3332,5.922,0.0503
264,beach,1,5416.6667,71.442,0.0678
264,boat,0,5416.6667,13.122,0.0499
264,charter,0,5416.6667,42.122,0.2421
264,pier,0,5416.6667,71.442,0.0025
265,beach,0,2083.3332,5.922,0.0678
265,boat,1,2083.3332,5.922,0.0276
265,charter,0,2083.3332,30.922,0.0029
265,pier,0,2083.3332,5.922,0.0503
266,beach,0,3749.9999,15.87,0.0678
266,boat,0,3749.9999,15.87,0.0276
266,charter,0,3749.9999,40.87,0.0029
266,pier,1,3749.9999,15.87,0.0503
267,beach,0,416.66668,6.45,0.0678
267,boat,1,416.66668,3.87,0.0014
267,charter,0,416.66668,32.87,0.0029
267,pier,0,416.66668,6.45,0.0789
268,beach,0,4583.332,12.58,0.0678
268,boat,1,4583.332,12.58,0.0276
268,charter,0,4583.332,37.58,0.0029
268,pier,0,4583.332,12.58,0.0503
269,beach,0,2083.3332,6.58,0.0678
269,boat,1,2083.3332,6.58,0.1491
269,charter,0,2083.3332,31.58,0.2421
269,pier,0,2083.3332,6.58,0.0052
270,beach,0,2083.3332,6.58,0.0678
270,boat,0,2083.3332,6.58,0.2601
270,charter,0,2083.3332,31.58,0.5391
270,pier,1,2083.3332,6.58,0.0503
271,beach,0,2916.6666,7.722,0.0678
271,boat,0,2916.6666,7.722,0.0276
271,charter,1,2916.6666,32.722,0.0029
271,pier,0,2916.6666,7.722,0.0503
272,beach,0,2083.3332,164.5,0.5333
272,boat,1,2083.3332,3.29,0.1665
272,charter,0,2083.3332,38.29,0.3975
272,pier,0,2083.3332,164.5,0.4522
273,beach,0,3749.9999,5.29,0.0678
273,boat,0,3749.9999,5.29,0.0276
273,charter,1,3749.9999,30.29,0.0029
273,pier,0,3749.9999,5.29,0.0503
274,beach,0,2083.3332,3.29,0.0678
274,boat,1,2083.3332,3.29,0.0014
274,charter,0,2083.3332,32.29,0.0029
274,pier,0,2083.3332,3.29,0.0789
275,beach,0,3749.9999,5.29,0.0678
275,boat,0,3749.9999,5.29,0.0971
275,charter,1,3749.9999,34.29,0.1648
275,pier,0,3749.9999,5.29,0.0789
276,beach,0,1249.9998,2.29,0.0678
276,boat,0,1249.9998,2.29,0.0971
276,charter,0,1249.9998,31.29,0.1648
276,pier,1,1249.9998,2.29,0.0789
277,beach,0,3749.9999,264.5,0.5333
277,boat,1,3749.9999,5.29,0.0051
277,charter,0,3749.9999,40.29,1.0266
277,pier,0,3749.9999,264.5,0.4522
278,beach,0,5416.6667,7.29,0.0678
278,boat,0,5416.6667,7.29,0.0014
278,charter,1,5416.6667,36.29,0.0029
278,pier,0,5416.6667,7.29,0.0789
279,beach,1,10416.666,13.29,0.0678
279,boat,0,10416.666,13.29,0.1643
279,charter,0,10416.666,42.29,0.0041
279,pier,0,10416.666,13.29,0.0789
280,beach,0,2916.6666,214.5,0.5333
280,boat,0,2916.6666,4.29,0.2413
280,charter,1,2916.6666,39.29,1.0266
280,pier,0,2916.6666,214.5,0.4522
281,beach,0,2916.6666,4.29,0.0678
281,boat,0,2916.6666,4.29,0.023
281,charter,1,2916.6666,29.29,0.1648
281,pier,0,2916.6666,4.29,0.0503
282,beach,0,5416.6667,166.212,0.1049
282,boat,0,5416.6667,7.29,0.0613
282,charter,1,5416.6667,31.29,0.3087
282,pier,0,5416.6667,166.212,0.0079
283,beach,0,4583.332,6.29,0.0678
283,boat,0,4583.332,6.29,0.0971
283,charter,1,4583.332,35.29,0.1648
283,pier,0,4583.332,6.29,0.0789
284,beach,0,6250.0013,189.012,0.1049
284,boat,1,6250.0013,8.29,0.0613
284,charter,0,6250.0013,32.29,0.3087
284,pier,0,6250.0013,189.012,0.0079
285,beach,0,2083.3332,164.5,0.5333
285,boat,0,2083.3332,3.29,0.0361
285,charter,1,2083.3332,38.29,0.4216
285,pier,0,2083.3332,164.5,0.0069
286,beach,0,2916.6666,4.29,0.0678
286,boat,0,2916.6666,4.29,0.0499
286,charter,1,2916.6666,33.29,0.2421
286,pier,0,2916.6666,4.29,0.0025
287,beach,0,1249.9998,114.5,0.5333
287,boat,0,1249.9998,2.29,0.2413
287,charter,1,1249.9998,37.29,1.0266
287,pier,0,1249.9998,114.5,0.4522
288,beach,0,1249.9998,2.29,0.0678
288,boat,0,1249.9998,2.29,0.1643
288,charter,0,1249.9998,31.29,0.5391
288,pier,1,1249.9998,2.29,0.0789
289,beach,0,2083.3332,75.012,0.2537
289,boat,0,2083.3332,75.012,0.0233
289,charter,0,2083.3332,93.512,0.0219
289,pier,1,2083.3332,75.012,0.1498
290,beach,0,2916.6666,4.29,0.0678
290,boat,0,2916.6666,4.29,0.1643
290,charter,0,2916.6666,33.29,0.5391
290,pier,1,2916.6666,4.29,0.0789
291,beach,0,2916.6666,214.5,0.5333
291,boat,1,2916.6666,4.29,0.0051
291,charter,0,2916.6666,39.29,1.0266
291,pier,0,2916.6666,214.5,0.4522
292,beach,0,2083.3332,75.012,0.1049
292,boat,1,2083.3332,3.29,0.1574
292,charter,0,2083.3332,27.29,0.4671
292,pier,0,2083.3332,75.012,0.0451
293,beach,0,1249.9998,11.45,0.0678
293,boat,0,1249.9998,6.87,0.0971
293,charter,1,1249.9998,35.87,0.1648
293,pier,0,1249.9998,11.45,0.0789
294,beach,0,4583.332,31.45,0.0678
294,boat,0,4583.332,18.87,0.1643
294,charter,1,4583.332,47.87,0.5391
294,pier,0,4583.332,31.45,0.0789
295,beach,0,8750.001,33.87,0.0678
295,boat,0,8750.001,33.87,0.2601
295,charter,1,8750.001,58.87,0.5391
295,pier,0,8750.001,33.87,0.0503
296,beach,0,12499.998,843.186,0.5333
296,boat,1,12499.998,53.686,0.2413
296,charter,0,12499.998,88.686,1.0266
296,pier,0,12499.998,843.186,0.4522
297,beach,0,5416.6667,364.5,0.5333
297,boat,0,5416.6667,7.29,0.0051
297,charter,1,5416.6667,42.29,1.0266
297,pier,0,5416.6667,364.5,0.4522
298,beach,0,4583.332,314.5,0.5333
298,boat,0,4583.332,6.29,0.2413
298,charter,1,4583.332,41.29,1.0266
298,pier,0,4583.332,314.5,0.4522
299,beach,0,3749.9999,5.29,0.0678
299,boat,0,3749.9999,5.29,0.023
299,charter,1,3749.9999,30.29,0.1648
299,pier,0,3749.9999,5.29,0.0503
300,beach,0,3749.9999,264.5,0.5333
300,boat,1,3749.9999,5.29,0.2413
300,charter,0,3749.9999,40.29,1.0266
300,pier,0,3749.9999,264.5,0.4522
301,beach,0,5416.6667,7.29,0.0678
301,boat,0,5416.6667,7.29,0.0971
301,charter,1,5416.6667,36.29,0.1648
301,pier,0,5416.6667,7.29,0.0789
302,beach,0,2916.6666,97.812,0.1049
302,boat,1,2916.6666,4.29,0.0023
302,charter,0,2916.6666,28.29,0.0046
302,pier,0,2916.6666,97.812,0.0451
303,beach,0,2083.3332,3.29,0.0678
303,boat,0,2083.3332,3.29,0.0276
303,charter,0,2083.3332,28.29,0.0029
303,pier,1,2083.3332,3.29,0.0503
304,beach,1,6250.0013,8.29,0.0678
304,boat,0,6250.0013,8.29,0.2601
304,charter,0,6250.0013,33.29,0.5391
304,pier,0,6250.0013,8.29,0.0503
305,beach,0,3749.9999,10.58,0.0678
305,boat,0,3749.9999,10.58,0.0276
305,charter,1,3749.9999,35.58,0.0029
305,pier,0,3749.9999,10.58,0.0503
306,beach,1,2083.3332,11.186,0.0678
306,boat,0,2083.3332,11.186,0.2601
306,charter,0,2083.3332,36.186,0.5391
306,pier,0,2083.3332,11.186,0.0503
307,beach,1,8750.001,38.386,0.0678
307,boat,0,8750.001,38.386,0.2601
307,charter,0,8750.001,63.386,0.5391
307,pier,0,8750.001,38.386,0.0503
308,beach,0,2916.6666,8.58,0.0678
308,boat,1,2916.6666,8.58,0.0276
308,charter,0,2916.6666,33.58,0.0029
308,pier,0,2916.6666,8.58,0.0503
309,beach,0,2916.6666,38.61,0.0678
309,boat,0,2916.6666,8.58,0.0499
309,charter,1,2916.6666,37.58,0.2421
309,pier,0,2916.6666,38.61,0.0025
310,beach,0,2916.6666,4.29,0.0678
310,boat,0,2916.6666,4.29,0.2601
310,charter,1,2916.6666,29.29,0.5391
310,pier,0,2916.6666,4.29,0.0503
311,beach,0,2916.6666,4.29,0.0678
311,boat,1,2916.6666,4.29,0.0276
311,charter,0,2916.6666,29.29,0.0029
311,pier,0,2916.6666,4.29,0.0503
312,beach,0,2083.3332,75.012,0.1049
312,boat,0,2083.3332,3.29,0.0023
312,charter,1,2083.3332,27.29,0.0046
312,pier,0,2083.3332,75.012,0.0451
313,beach,0,2916.6666,214.5,0.5333
313,boat,1,2916.6666,4.29,0.0051
313,charter,0,2916.6666,39.29,1.0266
313,pier,0,2916.6666,214.5,0.4522
314,beach,0,3749.9999,5.29,0.0678
314,boat,1,3749.9999,5.29,0.0276
314,charter,0,3749.9999,30.29,0.0029
314,pier,0,3749.9999,5.29,0.0503
315,beach,0,4583.332,143.412,0.1049
315,boat,0,4583.332,6.29,0.1574
315,charter,1,4583.332,30.29,0.4671
315,pier,0,4583.332,143.412,0.0451
316,beach,0,2916.6666,4.29,0.0678
316,boat,0,2916.6666,4.29,0.1491
316,charter,1,2916.6666,29.29,0.2421
316,pier,0,2916.6666,4.29,0.0052
317,beach,0,4583.332,6.29,0.0678
317,boat,0,4583.332,6.29,0.1643
317,charter,1,4583.332,35.29,0.5391
317,pier,0,4583.332,6.29,0.0789
318,beach,0,4583.332,6.29,0.0678
318,boat,1,4583.332,6.29,0.2601
318,charter,0,4583.332,31.29,0.5391
318,pier,0,4583.332,6.29,0.0503
319,beach,0,2916.6666,4.29,0.0678
319,boat,0,2916.6666,4.29,0.0276
319,charter,1,2916.6666,29.29,0.0029
319,pier,0,2916.6666,4.29,0.0503
320,beach,0,2083.3332,3.29,0.0678
320,boat,0,2083.3332,3.29,0.1491
320,charter,0,2083.3332,28.29,0.2421
320,pier,1,2083.3332,3.29,0.0052
321,beach,0,2083.3332,26.32,0.0678
321,boat,0,2083.3332,3.29,0.1643
321,charter,1,2083.3332,32.29,0.0041
321,pier,0,2083.3332,26.32,0.0789
